,Page,Year,Month,Title,Date,URL
1018,2,2017,3,Germany Arrests 2 Syrians on Terrorism Charges,2017-03-02,https://www.nytimes.com/2017/03/02/world/europe/germany-arrests-terrorism-nusra-front.html
1019,2,2017,11,Terrorism Is Faster Than Twitter,2017-11-06,https://www.nytimes.com/2017/11/05/business/media/terrorism-social-networks-freedom.html
1020,3,2017,3,Germany Arrests 2 Syrians on Terrorism Charges,2017-03-02,https://www.nytimes.com/2017/03/02/world/europe/germany-arrests-terrorism-nusra-front.html
1021,3,2017,11,Terrorism Is Faster Than Twitter,2017-11-06,https://www.nytimes.com/2017/11/05/business/media/terrorism-social-networks-freedom.html
1022,3,2017,10,Vehicle and Knife Attack in Edmonton Is Described as Terrorism,2017-10-01,https://www.nytimes.com/2017/10/01/world/americas/edmonton-canada-terrorism.html
1023,3,2017,6,Terrorist or Disturbed Loner? The Contentious Politics of a Label,2017-06-20,https://www.nytimes.com/2017/06/19/world/europe/politics-terrorist-label.html
1024,3,2017,3,‘Defiant’ in the Face of Terrorism: Londoners After the Attack,2017-03-23,https://www.nytimes.com/2017/03/23/world/europe/uk-london-terror-attack-voices.html
1025,3,2017,11,New York Today: Terrorism and Tourism,2017-11-03,https://www.nytimes.com/2017/11/03/nyregion/new-york-today-terrorism-and-tourism.html
1026,3,2017,3,Iran Nuclear Deal Could Be Gateway for Terrorism Legal Claims,2017-03-06,https://www.nytimes.com/2017/03/06/us/politics/terrorism-foreign-governments-lawsuits-iran-nuclear-deal.html
1027,3,2017,4,Training African Armies to Fight Terrorism,2017-04-19,https://www.nytimes.com/video/world/africa/100000005015613/burkina-faso-army.html
1028,3,2017,6,Not All Attacks Are Created Equal,2017-06-09,https://www.nytimes.com/2017/06/09/opinion/london-kabul-terrorist-attack.html
1029,3,2017,6,Attack in Manila: Terrorism or Robbery?,2017-06-03,https://www.nytimes.com/video/world/asia/100000005140325/attack-at-casino-in-manila.html
1030,4,2017,10,U.S. Warning to Pakistan: Stop Backing Terrorism,2017-10-24,https://www.nytimes.com/2017/10/24/world/asia/tillerson-pakistan.html
1031,4,2017,3,"Lynne Stewart, Lawyer Imprisoned in Terrorism Case, Dies at 77",2017-03-08,https://www.nytimes.com/2017/03/07/nyregion/lynne-stewart-dead-radical-leftist-lawyer.html
1032,4,2017,11,"While New York Mourns, the President Postures",2017-11-02,https://www.nytimes.com/2017/11/01/opinion/nyc-truck-terror-trump.html
1033,4,2017,3,His Idea for Fighting Terrorism? Funny Plays,2017-03-22,https://www.nytimes.com/2017/03/22/theater/fighting-terrorism-funny-plays-france-belgium.html
1034,4,2017,11,Trump Returns North Korea to List of State Sponsors of Terrorism,2017-11-20,https://www.nytimes.com/2017/11/20/us/politics/north-korea-trump-terror.html
1035,4,2017,11,Listen to ‘The Daily’: A Terrorism Suspect and a Visa Lottery,2017-11-02,https://www.nytimes.com/2017/11/02/podcasts/the-daily/sayfullo-saipov-truck-attack-manhattan.html
1036,4,2017,5,Barcelona Attack Adds to the Toll of Terrorism in Western Europe,2017-05-23,https://www.nytimes.com/interactive/2017/05/23/world/europe/europe-terror-attacks.html
1037,4,2017,3,How Our Strategy Against Terrorism Gave Us Trump,2017-03-04,https://www.nytimes.com/2017/03/04/opinion/sunday/how-our-strategy-against-terrorism-gave-us-trump.html
1038,4,2017,2,The Phrase Putin Never Uses About Terrorism (and Trump Does),2017-02-01,https://www.nytimes.com/2017/02/01/world/europe/vladimir-putin-donald-trump-terrorism.html
1039,4,2017,6,Terrorists Deliver Their Message With Lethal Simplicity,2017-06-06,https://www.nytimes.com/2017/06/06/world/europe/terrorism-london-attacks-isis-islam.html
1040,5,2017,5,"Zain’s Ramadan Ad, With Images of Terrorism, Divides Twitter",2017-05-30,https://www.nytimes.com/2017/05/30/world/middleeast/zain-ad-ramadan-terrorism.html
1041,5,2017,6,Terrorists Deliver Their Message With Lethal Simplicity,2017-06-06,https://www.nytimes.com/2017/06/06/world/europe/terrorism-london-attacks-isis-islam.html
1042,5,2017,11,Truck Attack Casts Cloak of Terrorism on Final Mayoral Debate,2017-11-02,https://www.nytimes.com/2017/11/01/nyregion/nyc-mayoral-debate-terrorism.html
1043,5,2017,4,Pakistan Sentences Indian Spy to Death for Operating Terrorism Ring,2017-04-10,https://www.nytimes.com/2017/04/10/world/asia/pakistan-india-death-sentence-spy-kulbhushan-yadav.html
1044,5,2017,6,What About the Terrorism of the Far Right?,2017-06-21,https://www.nytimes.com/2017/06/21/opinion/finsbury-park-terrorist-attack-far-right.html
1045,5,2017,11,New York Today: Terrorism Crisis Mode for a Principal. Again.,2017-11-02,https://www.nytimes.com/2017/11/02/nyregion/new-york-today-terrorism-crisis-mode-for-a-principal-again.html
1046,5,2017,5,A Former F.B.I. Agent on Terrorism Since the Death of Bin Laden,2017-05-29,https://www.nytimes.com/2017/05/29/books/review-anatomy-of-terror-ali-soufan.html
1047,5,2017,1,How Civilian Prosecution Gave the U.S. a Key Informant,2017-01-27,https://www.nytimes.com/2017/01/27/us/intelligence-gained-from-somali-terrorist-shows-value-of-civilian-prosecutions.html
1048,5,2017,8,"Global News Quiz: Terrorism, Landslides and a Surprising Fight in the Pacific",2017-08-20,https://www.nytimes.com/interactive/2017/08/20/world/21globalnews-quiz.html
1049,5,2017,11,Libyan Convicted of Terrorism in Benghazi Attacks but Acquitted of Murder,2017-11-28,https://www.nytimes.com/2017/11/28/us/politics/benghazi-attacks-trial-verdict-khattala.html
1050,6,2017,10,Somalia Doesn’t Need Tears. Help Us Fight Terrorism.,2017-10-26,https://www.nytimes.com/2017/10/26/opinion/somalia-united-states-terrorism.html
1051,6,2017,6,Duterte Thinks He Can Bomb Islamists Into Submission. He Cannot.,2017-06-21,https://www.nytimes.com/2017/06/21/opinion/philippines-duterte-terrorism-isis.html
1052,6,2017,11,Trump Abandons Idea of Sending Terrorism Suspect to Guantánamo,2017-11-02,https://www.nytimes.com/2017/11/02/us/politics/trump-new-york-terror-attack.html
1053,6,2017,7,Sharif’s Resignation Comes as U.S. Debates How to Pressure Pakistan on Terrorism,2017-07-29,https://www.nytimes.com/2017/07/28/world/asia/sharif-resignation-us-policy-pakistan.html
1054,6,2017,8,Sessions Emerges as Forceful Figure in Condemning Charlottesville Violence,2017-08-14,https://www.nytimes.com/2017/08/14/us/politics/domestic-terrorism-sessions.html
1055,6,2017,5,"Service to Both Al Qaeda and U.S., With Fate Hanging in the Balance",2017-05-15,https://www.nytimes.com/2017/05/15/us/politics/service-to-both-al-qaeda-and-us-and-a-fate-hanging-in-the-balance.html
1056,6,2017,1,F.B.I. Arrests Wife of Killer in Orlando Mass Shooting,2017-01-16,https://www.nytimes.com/2017/01/16/us/politics/noor-salman-arrested-orlando-shooting-omar-mateen.html
1057,6,2017,5,"Trump Praises Erdogan as Ally in Terrorism Fight, Brushing Aside Tensions",2017-05-16,https://www.nytimes.com/2017/05/16/world/middleeast/erdogan-turkey-trump.html
1058,6,2017,6,Loose Definition of Terrorism Upends a Syrian Asylum Seeker’s Life,2017-06-23,https://www.nytimes.com/2017/06/23/world/middleeast/immigration-asylum-syria-terrorism.html
1059,6,2017,2,Why Saying ‘Radical Islamic Terrorism’ Isn’t Enough,2017-02-13,https://www.nytimes.com/2017/02/13/opinion/why-saying-radical-islamic-terrorism-isnt-enough.html
1060,7,2017,8,Does Qatar Support Extremism? Yes. And So Does Saudi Arabia.,2017-08-10,https://www.nytimes.com/2017/08/10/opinion/qatar-saudi-arabia-extremism.html
1061,7,2017,2,Trump Vows Quick Action to Stop Terrorism After Setback in Court,2017-02-10,https://www.nytimes.com/2017/02/10/us/politics/trump-vows-quick-action-to-stop-terrorism-after-court-defeat.html
1062,7,2017,11,"After Manhattan Truck Attack, Sessions Says U.S. Will ‘Use All Lawful Tools’ Against Terrorists",2017-11-02,https://www.nytimes.com/2017/11/02/nyregion/sessions-terrorists-guantanamo.html
1063,7,2017,2,"Omar Abdel Rahman, Blind Cleric Found Guilty of Plot to Wage ‘War of Urban Terrorism,’ Dies at 78",2017-02-18,https://www.nytimes.com/2017/02/18/world/middleeast/omar-abdel-rahman-dead.html
1064,7,2017,5,"U.S. Military Offers Support, but Not Troops, to Aid France in Africa",2017-05-12,https://www.nytimes.com/2017/05/12/world/africa/africa-us-military-aid-france.html
1065,7,2017,3,"Using Special Forces Against Terrorism, Trump Seeks to Avoid Big Ground Wars",2017-03-19,https://www.nytimes.com/2017/03/19/world/africa/trump-special-forces-navy-seals.html
1066,7,2017,12,"Egypt Hangs 15 for Terrorism, Stoking Fears Among Islamists",2017-12-26,https://www.nytimes.com/2017/12/26/world/middleeast/egypt-execution-terrorism.html
1067,7,2017,3,Whatever Happened to France’s Famed ‘Liberté’?,2017-03-30,https://www.nytimes.com/2017/03/30/opinion/whatever-happened-to-frances-famed-liberte.html
1068,7,2017,10,Lawsuit Claims Three U.S. Companies Funded Terror in Iraq,2017-10-18,https://www.nytimes.com/2017/10/17/us/johnson-ge-pfizer-terror-iraq.html
1069,7,2017,5,A Terrorist’s Teenage Target,2017-05-24,https://www.nytimes.com/2017/05/24/opinion/tel-aviv-terrorists-teenage-target.html
1070,8,2017,6,F.B.I. Official Who Investigated Major Attacks for Decades Is Stepping Down,2017-06-30,https://www.nytimes.com/2017/06/29/nyregion/carlos-fernandez-counterterrorism-fbi-agent-steps-down.html
1071,8,2017,12,"To Stop North Korea, Act Like Israel",2017-12-03,https://www.nytimes.com/2017/12/03/opinion/to-stop-north-korea-act-like-israel.html
1072,8,2017,8,Pakistan’s New Leader,2017-08-10,https://www.nytimes.com/2017/08/10/opinion/pakistans-new-leader.html
1073,8,2017,5,How Trump Hurts the Spying Business,2017-05-16,https://www.nytimes.com/2017/05/16/opinion/how-trump-hurts-the-spying-business.html
1074,8,2017,11,From a Victim’s Mother: ‘I Know What Terror Is’,2017-11-12,https://www.nytimes.com/2017/11/12/opinion/terrorism.html
1075,8,2017,1,Cyberwar for Sale,2017-01-04,https://www.nytimes.com/2017/01/04/magazine/cyberwar-for-sale.html
1076,8,2017,7,Justice for Terror Suspect,2017-07-30,https://www.nytimes.com/2017/07/30/opinion/justice-for-terror-suspect.html
1077,8,2017,12,"After St. Petersburg Explosion, Putin Orders Police to ‘Liquidate’ Terrorists",2017-12-28,https://www.nytimes.com/2017/12/28/world/europe/st-petersburg-explosion-putin.html
1078,8,2017,1,Pope Francis Condemns Istanbul Attack,2017-01-01,https://www.nytimes.com/video/world/europe/100000004849573/pope-francis-condemns-istanbul-attack.html
1079,8,2017,1,Netanyahu Denounces Istanbul Attack,2017-01-01,https://www.nytimes.com/video/world/middleeast/100000004849596/netanyahu-denounces-istanbul-attack.html
1080,9,2017,8,Gunmen Kill 18 at Restaurant in Burkina Faso,2017-08-14,https://www.nytimes.com/2017/08/14/world/africa/burkina-faso-attack-restaurant.html
1081,9,2017,6,"ISIS Reverts to Insurgent Roots to Pose Long-Term Threat, Study Says",2017-06-29,https://www.nytimes.com/2017/06/29/world/middleeast/isis-attacks-syria-iraq-study.html
1082,9,2017,3,Long Island Man Is Charged With Trying to Join ISIS,2017-03-05,https://www.nytimes.com/2017/03/04/nyregion/commack-islamic-state-terrorism.html
1083,9,2017,4,Man Outside U.K. Parliament Carrying Knives Is Arrested,2017-04-27,https://www.nytimes.com/2017/04/27/world/europe/uk-parliament-arrest.html
1084,9,2017,5,How to Stop a Lone-Wolf Terrorist? Australia Has a Plan,2017-05-02,https://www.nytimes.com/2017/05/02/opinion/australia-lone-wolf-terrorists-waleed-aly.html
1085,9,2017,10,"Key ISIS Operative in Philippines ‘Taken’ in Gunfight, President Says",2017-10-19,https://www.nytimes.com/2017/10/19/world/asia/mahmud-ahmad-isis-philippines-marawi.html
1086,9,2017,6,Australia to Tighten Parole Laws After Deadly Siege,2017-06-09,https://www.nytimes.com/2017/06/09/world/australia/australia-melbourne-terror-parole.html
1087,9,2017,10,Philippines Says It Killed ISIS-Linked Leader in Push to Reclaim City,2017-10-16,https://www.nytimes.com/2017/10/16/world/asia/philippines-marawi-isis-isnilon-hapilon.html
1088,9,2017,4,2 Held in France Over ‘Violent’ Plot to Disrupt Presidential Campaign,2017-04-18,https://www.nytimes.com/2017/04/18/world/europe/france-presidential-election-attack-plot.html
1089,9,2017,6,"Raising Tensions, Iranians Again Link Saudis to Terror Attacks in Tehran",2017-06-13,https://www.nytimes.com/2017/06/13/world/middleeast/iran-saudi-arabia-terrorism.html
1090,10,2017,1,U.S. Lists Bin Laden’s Son as a ‘Global Terrorist’,2017-01-05,https://www.nytimes.com/2017/01/05/world/middleeast/bin-laden-son-terrorist-list.html
1091,10,2017,8,Barcelona Dares to Stay Open,2017-08-23,https://www.nytimes.com/2017/08/23/opinion/barcelona-attack-catalonia-unity.html
1092,10,2017,1,Twitter Must Do More to Block ISIS,2017-01-13,https://www.nytimes.com/2017/01/13/opinion/twitter-must-do-more-to-block-isis.html
1093,10,2017,4,Somalia’s President Declares War on Shabab Militants,2017-04-06,https://www.nytimes.com/2017/04/06/world/africa/somalia-shabab.html
1094,10,2017,3,Carlos the Jackal Receives a Third Life Sentence in France,2017-03-29,https://www.nytimes.com/2017/03/28/world/europe/carlos-the-jackal-terrorist-paris-drugstore-attack-.html
1095,10,2017,1,Philippine Police Arrest 2 More in September Bombing of Night Market,2017-01-13,https://www.nytimes.com/2017/01/13/world/asia/philippines-davao-attack-maute.html
1096,10,2017,6,"Long Before It Lost Turf, ISIS Was Already Targeting Britain",2017-06-10,https://www.nytimes.com/2017/06/10/world/europe/islamic-state-britain-iran.html
1097,10,2017,7,Tillerson Tries Shuttle Diplomacy in Qatar Dispute,2017-07-11,https://www.nytimes.com/2017/07/11/world/middleeast/tillerson-qatar-mideast.html
1098,10,2017,10,French Parliament Advances a Sweeping Counterterrorism Bill,2017-10-03,https://www.nytimes.com/2017/10/03/world/europe/france-terrorism-law.html
1099,10,2017,1,How an American Ended Up Accused of Aiding ISIS With Gift Cards,2017-01-28,https://www.nytimes.com/2017/01/28/us/politics/washington-transit-cop-suspected-isis.html
